$no_mbtree,$no_asm,$no_cabac,$no_scenecut,$aq_strength,$bframes,$qcomp,$qp,$ref,$rc_lookahead,$b_bias,$threads,$keyint,$crf,$scenecut,$seek,$ipratio, <$SSIM, <$Time
0,1,0,0,0.7,17,0.4,34,6,84,-33,86,334,23.3,34,836,0.7,0.9955865,13
0,1,0,0,0.7,17,0.4,34,6,84,-33,43,334,36.6,34,418,0.7,0.9480119,26.33333333
0,1,0,0,0.7,9,0.4,34,6,84,-33,86,334,36.6,67,418,0.7,0.9474016,25.66666667
0,1,0,0,0.7,9,0.4,34,6,84,-33,43,334,36.6,67,836,0.7,0.9708679,10
0,1,0,0,0.7,9,0.4,34,6,84,-33,43,667,23.3,67,418,0.7,0.9883271,36.33333333
0,1,0,0,0.7,9,0.4,34,6,84,-33,86,334,36.6,67,836,0.7,0.9708679,10
0,1,0,0,0.7,9,0.4,34,6,84,-33,86,667,23.3,67,418,0.7,0.9883271,36.33333333
0,1,0,0,0.7,9,0.4,34,6,84,-33,43,667,23.3,67,836,0.7,0.9955545,12.66666667
0,1,0,0,0.7,9,0.4,34,6,84,-33,43,667,36.6,67,418,0.7,0.9476527,26
0,1,0,0,0.7,9,0.4,34,6,84,-33,86,667,23.3,67,836,0.7,0.9955545,12.66666667
0,1,0,0,0.7,9,0.4,34,6,84,-33,86,667,36.6,34,418,0.7,0.9478582,26.33333333
0,1,0,0,0.7,9,0.4,34,6,84,-33,43,667,36.6,34,836,0.7,0.9734855,9.666666667
0,1,0,0,0.7,9,0.4,34,6,84,-33,43,334,23.3,67,418,0.7,0.9883119,36.33333333
0,1,0,0,0.7,9,0.4,34,6,84,-33,86,667,36.6,34,836,0.7,0.9734855,9.666666667
0,1,0,0,0.7,9,0.4,34,6,84,-33,86,334,23.3,67,418,0.7,0.9883119,36.66666667
0,1,0,0,0.7,9,0.4,34,6,84,-33,43,334,23.3,67,836,0.7,0.9955581,12.66666667
0,1,0,0,0.7,9,0.4,34,6,84,-33,43,334,36.6,67,418,0.7,0.9474016,25.66666667
0,1,0,0,0.7,9,0.4,34,6,84,-33,86,334,23.3,67,836,0.7,0.9955581,13
0,1,0,0,0.7,9,0.4,34,6,84,34,86,334,36.6,34,836,0.7,0.9780505,7.666666667
0,1,0,0,0.7,9,0.4,34,6,84,34,43,334,36.6,34,836,0.7,0.9780505,7.666666667
0,1,0,0,0.7,9,0.4,34,6,84,34,86,334,36.6,34,418,0.7,0.9511477,23
0,1,0,0,0.7,17,0.4,34,6,84,-33,86,667,36.6,67,836,0.7,0.9710236,10
0,1,0,0,0.7,9,0.4,34,6,84,34,43,334,23.3,34,418,0.7,0.9887584,33
0,1,0,0,0.7,17,0.4,34,6,84,-33,43,667,36.6,67,836,0.7,0.9710236,9.666666667
0,1,0,0,0.7,17,0.4,34,6,84,-33,86,667,36.6,67,418,0.7,0.9477283,26
0,1,0,0,0.7,9,0.4,34,6,84,34,86,334,23.3,34,836,0.7,0.9958066,10.66666667
0,1,0,0,0.7,9,0.4,34,6,84,34,43,334,36.6,34,418,0.7,0.9511971,23
0,1,0,0,0.7,9,0.4,34,6,84,34,43,334,23.3,34,836,0.7,0.9958066,10.33333333
0,1,0,0,0.7,9,0.4,34,6,84,34,86,334,23.3,34,418,0.7,0.9887636,33.33333333
0,1,0,0,0.7,17,0.4,34,6,84,-33,43,667,23.3,67,418,0.7,0.9883273,36.33333333
0,1,0,0,0.7,17,0.4,34,6,84,-33,86,334,36.6,67,836,0.7,0.9710516,10
0,1,0,0,0.7,17,0.4,34,6,84,-33,86,334,36.6,67,418,0.7,0.9475226,26
0,1,0,0,0.7,17,0.4,34,6,84,-33,43,334,36.6,67,836,0.7,0.9710516,10
0,1,0,0,0.7,17,0.4,34,6,84,-33,43,667,36.6,67,418,0.7,0.9477283,25.66666667
0,1,0,0,0.7,17,0.4,34,6,84,-33,86,667,23.3,67,836,0.7,0.9955565,13
0,1,0,0,0.7,17,0.4,34,6,84,-33,86,667,23.3,67,418,0.7,0.9883273,36.66666667
0,1,0,0,0.7,17,0.4,34,6,84,-33,43,667,23.3,67,836,0.7,0.9955565,12.66666667
0,1,0,0,0.7,17,0.4,34,6,84,-33,43,334,23.3,67,418,0.7,0.9883109,36.33333333
0,1,0,0,0.7,17,0.4,34,6,84,-33,86,667,36.6,34,836,0.7,0.9736547,9.666666667
0,1,0,0,0.7,17,0.4,34,6,84,-33,86,667,36.6,34,418,0.7,0.9479592,26.33333333
0,1,0,0,0.7,17,0.4,34,6,84,-33,43,667,36.6,34,836,0.7,0.9736547,9.666666667
0,1,0,0,0.7,17,0.4,34,6,84,-33,43,334,36.6,67,418,0.7,0.9475226,25.66666667
0,1,0,0,0.7,17,0.4,34,6,84,-33,86,334,23.3,67,836,0.7,0.9955601,12.66666667
0,1,0,0,0.7,17,0.4,34,6,84,-33,86,334,23.3,67,418,0.7,0.9883109,36.66666667
0,1,0,0,0.7,17,0.4,34,6,84,-33,43,334,23.3,67,836,0.7,0.9955601,12.66666667
0,1,0,0,0.7,17,0.4,34,6,84,34,43,667,23.3,34,836,0.7,0.9958028,10.33333333
0,1,0,0,0.7,17,0.4,34,6,84,34,86,667,23.3,34,418,0.7,0.9886415,33.66666667
0,1,0,0,0.7,17,0.4,34,6,84,34,86,667,23.3,34,836,0.7,0.9958028,10.66666667
0,1,0,0,0.7,17,0.4,34,6,84,34,43,667,36.6,34,418,0.7,0.9508825,23.66666667
0,1,0,0,0.7,17,0.4,34,6,84,34,43,334,36.6,34,836,0.7,0.9791718,7.666666667
0,1,0,0,0.7,17,0.4,34,6,84,34,86,334,36.6,34,418,0.7,0.9509835,23.33333333
0,1,0,0,0.7,17,0.4,34,6,84,34,86,334,36.6,34,836,0.7,0.9791718,8
0,1,0,0,0.7,17,0.4,34,6,84,34,43,667,23.3,34,418,0.7,0.9886425,33.66666667
0,1,0,0,0.7,17,0.4,34,6,84,34,43,334,23.3,34,836,0.7,0.9958028,10.66666667
0,1,0,0,0.7,17,0.4,34,6,84,34,86,334,23.3,34,418,0.7,0.988635,33.33333333
0,1,0,0,0.7,17,0.4,34,6,84,34,86,334,23.3,34,836,0.7,0.9958028,10.66666667
0,1,0,0,0.7,17,0.4,34,6,84,34,43,334,36.6,34,418,0.7,0.9509835,23.33333333
0,1,0,0,0.7,9,0.4,34,6,84,34,43,667,36.6,67,836,0.7,0.9775496,7.666666667
0,1,0,0,0.7,9,0.4,34,6,84,34,86,667,36.6,67,418,0.7,0.9514064,23
0,1,0,0,0.7,9,0.4,34,6,84,34,86,667,36.6,67,836,0.7,0.9775496,7.666666667
0,1,0,0,0.7,17,0.4,34,6,84,34,43,334,23.3,34,418,0.7,0.9886383,33.66666667
0,1,0,0,0.7,9,0.4,34,6,84,34,86,667,23.3,67,418,0.7,0.9887684,33
0,1,0,0,0.7,9,0.4,34,6,84,34,43,667,23.3,67,836,0.7,0.9958029,10.33333333
0,1,0,0,0.7,9,0.4,34,6,84,34,43,667,36.6,67,418,0.7,0.9515796,23
0,1,0,0,0.7,9,0.4,34,6,84,34,86,667,23.3,67,836,0.7,0.9958029,10.33333333
0,1,0,0,0.7,9,0.4,34,6,84,34,86,334,36.6,67,418,0.7,0.9507335,23.33333333
0,1,0,0,0.7,9,0.4,34,6,84,34,43,334,36.6,67,836,0.7,0.976962,7.333333333
0,1,0,0,0.7,9,0.4,34,6,84,34,43,667,23.3,67,418,0.7,0.988757,33
0,1,0,0,0.7,9,0.4,34,6,84,34,86,334,36.6,67,836,0.7,0.976962,7.666666667
0,1,0,0,0.7,9,0.4,34,6,84,34,86,334,23.3,67,418,0.7,0.9887477,33.33333333
0,1,0,0,0.7,9,0.4,34,6,84,34,43,334,23.3,67,836,0.7,0.9957927,10
0,1,0,0,0.7,9,0.4,34,6,84,34,43,334,36.6,67,418,0.7,0.9506828,23
0,1,0,0,0.7,9,0.4,34,6,84,34,86,334,23.3,67,836,0.7,0.9957927,10.66666667
0,1,0,0,0.7,9,0.4,34,6,84,34,86,667,36.6,34,418,0.7,0.951152,23.33333333
0,1,0,0,0.7,9,0.4,34,6,84,34,43,667,36.6,34,836,0.7,0.9780505,7.666666667
0,1,0,0,0.7,9,0.4,34,6,84,34,43,334,23.3,67,418,0.7,0.9887462,33
0,1,0,0,0.7,9,0.4,34,6,84,34,86,667,36.6,34,836,0.7,0.9780505,7.666666667
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,667,23.3,34,836,1.4,0.9955719,11.33333333
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,667,36.6,34,418,1.4,0.9485145,22
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,667,23.3,34,836,1.4,0.9955719,11.33333333
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,667,23.3,34,418,1.4,0.9884572,30
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,334,36.6,34,836,1.4,0.9739126,8.666666667
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,667,23.3,34,418,1.4,0.9884572,30
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,334,36.6,34,836,1.4,0.9739126,8.333333333
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,334,36.6,34,418,1.4,0.9489406,22.33333333
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,334,23.3,34,836,1.4,0.9955725,11
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,334,36.6,34,418,1.4,0.9489406,22.33333333
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,334,23.3,34,836,1.4,0.9955725,10.66666667
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,334,23.3,34,418,1.4,0.9884486,30.33333333
0,1,0,0,0.7,17,0.4,34,6,84,34,86,667,36.6,67,836,0.7,0.9775833,7.666666667
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,334,23.3,34,418,1.4,0.9884486,30.33333333
0,1,0,0,0.7,17,0.4,34,6,84,34,43,667,36.6,67,836,0.7,0.9775833,7.666666667
0,1,0,0,0.7,17,0.4,34,6,84,34,86,667,36.6,67,418,0.7,0.9512945,23.33333333
0,1,0,0,0.7,17,0.4,34,6,84,34,43,667,36.6,67,418,0.7,0.9512945,23.33333333
0,1,0,0,0.7,17,0.4,34,6,84,34,86,667,23.3,67,836,0.7,0.9957688,10.66666667
0,1,0,0,0.7,17,0.4,34,6,84,34,86,667,23.3,67,418,0.7,0.9886522,33.33333333
0,1,0,0,0.7,17,0.4,34,6,84,34,43,667,23.3,67,836,0.7,0.9957688,10.66666667
0,1,0,0,0.7,17,0.4,34,6,84,34,43,667,23.3,67,418,0.7,0.9886515,33
0,1,0,0,0.7,17,0.4,34,6,84,34,86,334,36.6,67,836,0.7,0.9771001,8
0,1,0,0,0.7,17,0.4,34,6,84,34,86,334,36.6,67,418,0.7,0.9506484,23.33333333
0,1,0,0,0.7,17,0.4,34,6,84,34,43,334,36.6,67,836,0.7,0.9771001,7.666666667
0,1,0,0,0.7,17,0.4,34,6,84,34,43,334,36.6,67,418,0.7,0.9506562,23.33333333
0,1,0,0,0.7,17,0.4,34,6,84,34,86,334,23.3,67,836,0.7,0.9957756,10.66666667
0,1,0,0,0.7,17,0.4,34,6,84,34,86,334,23.3,67,418,0.7,0.9886333,33.33333333
0,1,0,0,0.7,17,0.4,34,6,84,34,43,334,23.3,67,836,0.7,0.9957756,10.66666667
0,1,0,0,0.7,17,0.4,34,6,84,34,43,334,23.3,67,418,0.7,0.9886323,33.33333333
0,1,0,0,0.7,17,0.4,34,6,84,34,86,667,36.6,34,836,0.7,0.9791718,7.666666667
0,1,0,0,0.7,17,0.4,34,6,84,34,86,667,36.6,34,418,0.7,0.9508825,23.66666667
0,1,0,0,0.7,17,0.4,34,6,84,34,43,667,36.6,34,836,0.7,0.9791718,7.666666667
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,667,36.6,67,418,1.4,0.9494996,22
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,667,36.6,67,836,1.4,0.9742879,9
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,334,23.3,34,418,1.4,0.9884486,30.33333333
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,667,36.6,67,836,1.4,0.9742879,9
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,334,23.3,34,418,1.4,0.9884486,30.66666667
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,334,23.3,34,836,1.4,0.9955734,11
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,334,36.6,34,418,1.4,0.9489406,22.33333333
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,334,23.3,34,836,1.4,0.9955734,11
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,334,36.6,34,418,1.4,0.9489406,22.33333333
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,334,36.6,34,836,1.4,0.9742203,8.666666667
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,667,23.3,34,418,1.4,0.9884589,30.33333333
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,334,36.6,34,836,1.4,0.9742203,8.666666667
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,667,23.3,34,418,1.4,0.9884589,30.33333333
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,667,23.3,34,836,1.4,0.9955729,11
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,667,23.3,34,836,1.4,0.9955729,11
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,667,36.6,34,836,1.4,0.9738621,8.666666667
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,667,36.6,34,418,1.4,0.9485145,22
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,667,36.6,34,836,1.4,0.9738621,8.666666667
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,334,23.3,67,418,1.4,0.9885257,30
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,334,23.3,67,836,1.4,0.9956402,11.33333333
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,334,23.3,67,418,1.4,0.9885257,30
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,334,23.3,67,836,1.4,0.9956402,11.33333333
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,334,36.6,67,418,1.4,0.9491043,22.33333333
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,334,36.6,67,836,1.4,0.9743178,9
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,334,36.6,67,418,1.4,0.9491043,22.66666667
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,334,36.6,67,836,1.4,0.9743178,9
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,667,23.3,67,418,1.4,0.9885489,30
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,667,23.3,67,836,1.4,0.9956368,11
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,667,23.3,67,418,1.4,0.9885489,30.33333333
0,1,0,0,0.7,9,0.4,17,3,84,-33,86,667,23.3,67,836,1.4,0.9956368,11
0,1,0,0,0.7,9,0.4,17,3,84,-33,43,667,36.6,67,418,1.4,0.9494996,22
0,1,0,0,0.7,9,0.4,34,6,84,34,43,667,23.3,34,418,0.7,0.9887609,33.33333333
0,1,0,0,0.7,9,0.4,34,6,84,34,86,667,23.3,34,836,0.7,0.9958066,10.33333333
0,1,0,0,0.7,9,0.4,34,6,84,34,43,667,36.6,34,418,0.7,0.9512015,23
0,1,0,0,0.7,9,0.4,34,6,84,34,43,667,23.3,34,836,0.7,0.9958066,10.33333333
0,1,0,0,0.7,9,0.4,34,6,84,34,86,667,23.3,34,418,0.7,0.9887662,33.66666667
0,1,0,0,0.7,17,0.4,17,3,84,34,86,334,23.3,34,418,1.4,0.9888071,27.66666667
0,1,0,0,0.7,17,0.4,17,3,84,34,43,334,23.3,34,836,1.4,0.9958079,9.333333333
0,1,0,0,0.7,17,0.4,17,3,84,34,43,334,36.6,34,418,1.4,0.9517755,20
0,1,0,0,0.7,17,0.4,17,3,84,34,86,334,23.3,34,836,1.4,0.9958079,9.333333333
0,1,0,0,0.7,9,0.4,17,3,84,34,86,667,36.6,67,418,1.4,0.9524665,20
0,1,0,0,0.7,9,0.4,17,3,84,34,43,667,36.6,67,836,1.4,0.9794649,6.666666667
0,1,0,0,0.7,17,0.4,17,3,84,34,43,334,23.3,34,418,1.4,0.9887971,28
0,1,0,0,0.7,9,0.4,17,3,84,34,86,667,36.6,67,836,1.4,0.9794649,6.666666667
0,1,0,0,0.7,17,0.4,17,3,84,34,86,667,23.3,34,418,1.4,0.9888089,28.33333333
0,1,0,0,0.7,17,0.4,17,3,84,34,43,667,23.3,34,836,1.4,0.9958079,9
0,1,0,0,0.7,17,0.4,17,3,84,34,43,667,36.6,34,418,1.4,0.9514557,20
0,1,0,0,0.7,17,0.4,17,3,84,34,86,667,23.3,34,836,1.4,0.9958079,9
0,1,0,0,0.7,17,0.4,17,3,84,34,86,334,36.6,34,418,1.4,0.9517687,20.33333333
0,1,0,0,0.7,17,0.4,17,3,84,34,43,334,36.6,34,836,1.4,0.979886,7
0,1,0,0,0.7,17,0.4,17,3,84,34,43,667,23.3,34,418,1.4,0.9887976,27.66666667
0,1,0,0,0.7,17,0.4,17,3,84,34,86,334,36.6,34,836,1.4,0.979886,7
0,1,0,0,0.7,9,0.4,17,3,84,34,43,334,23.3,67,836,1.4,0.9958622,8.666666667
0,1,0,0,0.7,9,0.4,17,3,84,34,86,334,23.3,67,418,1.4,0.9890102,28
0,1,0,0,0.7,9,0.4,17,3,84,34,86,334,23.3,67,836,1.4,0.9958622,9
0,1,0,0,0.7,9,0.4,17,3,84,34,43,334,36.6,67,418,1.4,0.9515862,19.66666667
0,1,0,0,0.7,9,0.4,17,3,84,34,43,667,36.6,34,836,1.4,0.978886,6.666666667
0,1,0,0,0.7,9,0.4,17,3,84,34,86,667,36.6,34,418,1.4,0.9513271,20
0,1,0,0,0.7,9,0.4,17,3,84,34,86,667,36.6,34,836,1.4,0.978886,7
0,1,0,0,0.7,9,0.4,17,3,84,34,43,334,23.3,67,418,1.4,0.9890001,27.66666667
0,1,0,0,0.7,9,0.4,17,3,84,34,43,667,23.3,67,836,1.4,0.9958662,8.666666667
0,1,0,0,0.7,9,0.4,17,3,84,34,86,667,23.3,67,418,1.4,0.9889973,27.66666667
0,1,0,0,0.7,9,0.4,17,3,84,34,86,667,23.3,67,836,1.4,0.9958662,9
0,1,0,0,0.7,9,0.4,17,3,84,34,43,667,36.6,67,418,1.4,0.9524758,19.66666667
0,1,0,0,0.7,9,0.4,17,3,84,34,43,334,36.6,67,836,1.4,0.9778844,6.666666667
0,1,0,0,0.7,9,0.4,17,3,84,34,86,334,36.6,67,418,1.4,0.9516072,20
0,1,0,0,0.7,9,0.4,17,3,84,34,86,334,36.6,67,836,1.4,0.9778844,6.666666667
0,1,0,0,0.7,9,0.4,17,3,84,34,43,667,23.3,67,418,1.4,0.9889884,27.66666667
0,1,0,0,0.7,9,0.4,17,6,84,-33,43,334,36.6,34,418,1.4,0.9491246,25.66666667
0,1,0,0,0.7,9,0.4,17,6,84,-33,86,334,23.3,34,836,1.4,0.9956244,13
0,1,0,0,0.7,9,0.4,17,6,84,-33,86,334,23.3,34,418,1.4,0.9884938,36.66666667
0,1,0,0,0.7,9,0.4,17,6,84,-33,43,334,23.3,34,836,1.4,0.9956244,12.66666667
0,1,0,0,0.7,9,0.4,17,6,84,-33,43,334,23.3,34,418,1.4,0.9884938,36.33333333
0,1,0,0,0.7,17,0.4,17,3,84,34,86,667,36.6,67,836,1.4,0.98093,7
0,1,0,0,0.7,17,0.4,17,3,84,34,86,667,36.6,67,418,1.4,0.9526743,20
0,1,0,0,0.7,17,0.4,17,3,84,34,43,667,36.6,67,836,1.4,0.98093,6.666666667
0,1,0,0,0.7,9,0.4,17,6,84,-33,43,667,36.6,34,418,1.4,0.9486413,26
0,1,0,0,0.7,9,0.4,17,6,84,-33,86,667,23.3,34,836,1.4,0.9956237,12.66666667
0,1,0,0,0.7,9,0.4,17,6,84,-33,86,667,23.3,34,418,1.4,0.9884909,36.66666667
0,1,0,0,0.7,9,0.4,17,6,84,-33,43,667,23.3,34,836,1.4,0.9956237,12.66666667
0,1,0,0,0.7,9,0.4,17,6,84,-33,43,667,23.3,34,418,1.4,0.9884909,36.66666667
0,1,0,0,0.7,9,0.4,17,6,84,-33,86,334,36.6,34,836,1.4,0.9743672,9.333333333
0,1,0,0,0.7,9,0.4,17,6,84,-33,86,334,36.6,34,418,1.4,0.9491246,26
0,1,0,0,0.7,9,0.4,17,6,84,-33,43,334,36.6,34,836,1.4,0.9743672,9.666666667
0,1,0,0,0.7,17,0.4,17,3,84,34,86,334,23.3,67,836,1.4,0.995856,9
0,1,0,0,0.7,17,0.4,17,3,84,34,43,334,36.6,67,418,1.4,0.9526026,20
0,1,0,0,0.7,17,0.4,17,3,84,34,43,334,23.3,67,836,1.4,0.995856,9
0,1,0,0,0.7,17,0.4,17,3,84,34,86,334,23.3,67,418,1.4,0.9888764,28
0,1,0,0,0.7,17,0.4,17,3,84,34,86,667,36.6,34,836,1.4,0.979886,7
0,1,0,0,0.7,17,0.4,17,3,84,34,43,334,23.3,67,418,1.4,0.9888832,28
0,1,0,0,0.7,17,0.4,17,3,84,34,43,667,36.6,34,836,1.4,0.979886,7
0,1,0,0,0.7,17,0.4,17,3,84,34,86,667,36.6,34,418,1.4,0.9514489,20
0,1,0,0,0.7,17,0.4,17,3,84,34,86,667,23.3,67,836,1.4,0.9958495,9
0,1,0,0,0.7,17,0.4,17,3,84,34,43,667,36.6,67,418,1.4,0.95267,20
0,1,0,0,0.7,17,0.4,17,3,84,34,43,667,23.3,67,836,1.4,0.9958495,9
0,1,0,0,0.7,17,0.4,17,3,84,34,86,667,23.3,67,418,1.4,0.9888736,28
0,1,0,0,0.7,17,0.4,17,3,84,34,86,334,36.6,67,836,1.4,0.9809858,7.333333333
0,1,0,0,0.7,17,0.4,17,3,84,34,43,667,23.3,67,418,1.4,0.9888736,27.66666667
0,1,0,0,0.7,17,0.4,17,3,84,34,43,334,36.6,67,836,1.4,0.9809858,7
0,1,0,0,0.7,17,0.4,17,3,84,34,86,334,36.6,67,418,1.4,0.952604,20
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,667,36.6,34,418,1.4,0.9486005,22.33333333
0,1,0,0,0.7,9,0.4,17,3,84,34,43,334,23.3,34,418,1.4,0.9889273,27.66666667
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,667,36.6,67,836,1.4,0.9746079,9
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,667,36.6,67,418,1.4,0.9496084,22
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,667,36.6,67,836,1.4,0.9746079,9
0,1,0,0,0.7,9,0.4,17,3,84,34,43,334,36.6,34,418,1.4,0.9516813,20
0,1,0,0,0.7,9,0.4,17,3,84,34,86,334,23.3,34,836,1.4,0.9958231,9
0,1,0,0,0.7,9,0.4,17,3,84,34,86,334,23.3,34,418,1.4,0.9889156,27.66666667
0,1,0,0,0.7,9,0.4,17,3,84,34,43,334,23.3,34,836,1.4,0.9958231,9
0,1,0,0,0.7,9,0.4,17,3,84,34,43,667,23.3,34,418,1.4,0.9889283,27.33333333
0,1,0,0,0.7,9,0.4,17,3,84,34,86,334,36.6,34,836,1.4,0.978886,7
0,1,0,0,0.7,9,0.4,17,3,84,34,86,334,36.6,34,418,1.4,0.9516813,20
0,1,0,0,0.7,9,0.4,17,3,84,34,43,334,36.6,34,836,1.4,0.978886,7
0,1,0,0,0.7,9,0.4,17,3,84,34,43,667,36.6,34,418,1.4,0.9513271,19.66666667
0,1,0,0,0.7,9,0.4,17,3,84,34,86,667,23.3,34,836,1.4,0.9958231,9
0,1,0,0,0.7,9,0.4,17,6,84,-33,86,667,36.6,34,836,1.4,0.9743173,9.666666667
0,1,0,0,0.7,9,0.4,17,3,84,34,86,667,23.3,34,418,1.4,0.9889165,28
0,1,0,0,0.7,9,0.4,17,6,84,-33,86,667,36.6,34,418,1.4,0.9486413,26
0,1,0,0,0.7,9,0.4,17,3,84,34,43,667,23.3,34,836,1.4,0.9958231,9
0,1,0,0,0.7,9,0.4,17,6,84,-33,43,667,36.6,34,836,1.4,0.9743173,9.333333333
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,667,36.6,34,836,1.4,0.9741806,8.666666667
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,334,23.3,67,418,1.4,0.9885262,30.33333333
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,667,36.6,34,836,1.4,0.9741806,8.666666667
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,667,36.6,34,418,1.4,0.9486005,22.33333333
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,334,23.3,67,836,1.4,0.9956409,11
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,334,36.6,67,418,1.4,0.9492153,22.33333333
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,334,23.3,67,836,1.4,0.9956409,11
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,334,23.3,67,418,1.4,0.9885262,30.33333333
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,334,36.6,67,836,1.4,0.9746358,9
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,667,23.3,67,418,1.4,0.988549,30
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,334,36.6,67,836,1.4,0.9746358,9
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,334,36.6,67,418,1.4,0.9492153,22.33333333
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,667,23.3,67,836,1.4,0.9956374,11
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,667,36.6,67,418,1.4,0.9496084,22
0,1,0,0,0.7,17,0.4,17,3,84,-33,43,667,23.3,67,836,1.4,0.9956374,11
0,1,0,0,0.7,17,0.4,17,3,84,-33,86,667,23.3,67,418,1.4,0.988549,30.33333333
0,1,0,0,0.7,17,0.4,17,6,84,34,86,667,36.6,34,418,1.4,0.9519709,23.33333333
0,1,0,0,0.7,17,0.4,17,6,84,34,43,667,36.6,34,836,1.4,0.9797124,7.666666667
0,1,0,0,0.7,17,0.4,17,6,84,34,43,334,23.3,67,418,1.4,0.9888983,33.33333333
0,1,0,0,0.7,17,0.4,17,6,84,34,86,667,36.6,34,836,1.4,0.9797124,7.666666667
0,1,0,0,0.7,17,0.4,17,6,84,34,86,334,23.3,67,418,1.4,0.9888987,33.33333333
0,1,0,0,0.7,17,0.4,17,6,84,34,43,334,23.3,67,836,1.4,0.9958318,10.33333333
0,1,0,0,0.7,17,0.4,17,6,84,34,86,334,23.3,67,836,1.4,0.9958318,10.66666667
0,1,0,0,0.7,9,0.4,17,6,84,34,43,667,23.3,67,418,1.4,0.9889966,32.66666667
0,1,0,0,0.7,9,0.4,17,6,84,34,86,334,36.6,67,836,1.4,0.9784985,7.333333333
0,1,0,0,0.7,9,0.4,17,6,84,34,86,334,36.6,67,418,1.4,0.9523582,23
0,1,0,0,0.7,9,0.4,17,6,84,34,43,334,36.6,67,836,1.4,0.9784985,7.666666667
0,1,0,0,0.7,9,0.4,17,6,84,34,43,667,36.6,67,418,1.4,0.9532356,22.66666667
0,1,0,0,0.7,9,0.4,17,6,84,34,86,667,23.3,67,836,1.4,0.9958633,10.33333333
0,1,0,0,0.7,9,0.4,17,6,84,34,86,667,23.3,67,418,1.4,0.9890034,33
0,1,0,0,0.7,9,0.4,17,6,84,34,43,667,23.3,67,836,1.4,0.9958633,10.33333333
0,1,0,0,0.7,9,0.4,17,6,84,34,43,334,23.3,67,418,1.4,0.9890093,32.66666667
0,1,0,0,0.7,9,0.4,17,6,84,34,86,667,36.6,34,836,1.4,0.9786767,7.666666667
