$no_mbtree,$no_asm,$no_cabac,$no_scenecut,$aq_strength,$bframes,$qcomp,$qp,$ref,$rc_lookahead,$b_bias,$threads,$keyint,$crf,$scenecut,$seek,$ipratio, <$Time, <$Watt
0,0,0,1,0.7,17,0.4,17,6,167,34,43,667,23.3,67,418,0.7,11,155.6705882
0,0,0,1,0.7,17,0.4,17,6,167,34,43,667,23.3,67,836,0.7,4,151.3769231
0,0,0,1,0.7,17,0.4,17,6,167,34,86,667,23.3,67,418,0.7,11,155.6411765
0,0,0,1,0.7,17,0.4,17,6,167,34,86,667,23.3,67,836,0.7,4,151.2846154
0,0,0,1,0.7,17,0.4,17,6,167,34,43,667,36.6,67,418,0.7,8,152.976
0,0,0,1,0.7,17,0.4,17,6,167,34,43,667,36.6,67,836,0.7,3.333333333,147.8454545
0,0,0,1,0.7,17,0.4,17,6,167,34,86,667,36.6,67,418,0.7,8.333333333,152.8346154
0,0,0,1,0.7,17,0.4,17,6,167,34,86,667,36.6,34,836,0.7,3.333333333,148.3181818
0,0,0,1,0.7,17,0.4,17,6,167,34,43,334,23.3,67,418,0.7,11,154.1705882
0,0,0,1,0.7,17,0.4,17,6,167,34,43,334,23.3,67,836,0.7,4,150.9230769
0,0,0,1,0.7,17,0.4,17,6,167,34,86,334,23.3,67,418,0.7,11,154.6941176
0,0,0,1,0.7,17,0.4,17,6,167,34,86,334,23.3,67,836,0.7,4.333333333,151.9428571
0,0,0,1,0.7,17,0.4,17,6,167,34,43,334,36.6,67,418,0.7,8,153.516
0,0,0,1,0.7,17,0.4,17,6,167,34,43,334,36.6,67,836,0.7,3.333333333,147.1454545
0,0,0,1,0.7,17,0.4,17,6,167,34,86,334,36.6,67,418,0.7,8.333333333,154.2615385
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,667,23.3,34,418,0.7,9.666666667,155.95
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,334,36.6,34,836,0.7,3.333333333,150.1
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,667,23.3,34,418,0.7,9.666666667,156.1533333
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,667,23.3,34,836,0.7,3.666666667,151.2333333
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,667,36.6,34,418,0.7,7.666666667,153.0625
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,667,23.3,34,836,0.7,4,152.5384615
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,667,36.6,34,836,0.7,3.333333333,149.7727273
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,334,23.3,34,418,0.7,9.333333333,155.8
0,0,0,1,0.7,17,0.4,17,6,167,34,86,667,36.6,67,836,0.7,3.666666667,148.3333333
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,334,23.3,34,418,0.7,9.666666667,155.09
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,334,23.3,34,836,0.7,4,151.5384615
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,334,36.6,34,418,0.7,7.666666667,152.9833333
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,334,23.3,34,836,0.7,3.666666667,150.3416667
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,334,36.6,34,418,0.7,7.666666667,153.4041667
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,334,36.6,34,836,0.7,3.333333333,150.5909091
0,0,0,1,0.7,9,0.4,17,6,167,34,43,667,23.3,67,836,0.7,3.666666667,152.45
0,0,0,1,0.7,9,0.4,17,6,167,34,86,667,23.3,67,418,0.7,11,155.6441176
0,0,0,1,0.7,9,0.4,17,6,167,34,86,334,36.6,67,836,0.7,3.333333333,148.7818182
0,0,0,1,0.7,9,0.4,17,6,167,34,43,667,23.3,67,418,0.7,10.66666667,155.7393939
0,0,0,1,0.7,9,0.4,17,6,167,34,43,667,36.6,67,836,0.7,3,148.9
0,0,0,1,0.7,9,0.4,17,6,167,34,86,667,36.6,67,418,0.7,8,152.66
0,0,0,1,0.7,9,0.4,17,6,167,34,86,667,23.3,67,836,0.7,4,151.5461538
0,0,0,1,0.7,9,0.4,17,6,167,34,43,667,36.6,67,418,0.7,8,154.192
0,0,0,1,0.7,9,0.4,17,6,167,34,43,334,23.3,67,836,0.7,4,152.0307692
0,0,0,1,0.7,9,0.4,17,6,167,34,86,334,23.3,67,418,0.7,11,155.45
0,0,0,1,0.7,9,0.4,17,6,167,34,86,667,36.6,34,836,0.7,3.333333333,148.4727273
0,0,0,1,0.7,9,0.4,17,6,167,34,43,334,23.3,67,418,0.7,10.66666667,155.5212121
0,0,0,1,0.7,9,0.4,17,6,167,34,43,334,36.6,67,836,0.7,3.333333333,149.1
0,0,0,1,0.7,9,0.4,17,6,167,34,86,334,36.6,67,418,0.7,8,153.568
0,0,0,1,0.7,9,0.4,17,6,167,34,86,334,23.3,67,836,0.7,3.666666667,150.5
0,0,0,1,0.7,9,0.4,17,6,167,34,43,334,36.6,67,418,0.7,8,153.588
0,0,0,1,0.7,17,0.4,17,6,167,34,86,667,23.3,34,418,0.7,11,155.3588235
0,0,0,1,0.7,17,0.4,17,6,167,34,43,667,23.3,34,836,0.7,4,150.5846154
0,0,0,1,0.7,17,0.4,17,6,167,34,43,667,23.3,34,418,0.7,11,155.3970588
0,0,0,1,0.7,17,0.4,17,6,167,34,86,334,36.6,34,836,0.7,3.333333333,147.7818182
0,0,0,1,0.7,17,0.4,17,6,167,34,86,667,36.6,34,418,0.7,8.333333333,152.9230769
0,0,0,1,0.7,17,0.4,17,6,167,34,43,667,36.6,34,836,0.7,3.333333333,149.0181818
0,0,0,1,0.7,17,0.4,17,6,167,34,43,667,36.6,34,418,0.7,8,153.528
0,0,0,1,0.7,17,0.4,17,6,167,34,86,667,23.3,34,836,0.7,4.333333333,151.8142857
0,0,0,1,0.7,17,0.4,17,6,167,34,86,334,23.3,34,418,0.7,11,154.9352941
0,0,0,1,0.7,17,0.4,17,6,167,34,43,334,23.3,34,836,0.7,4,150.3076923
0,0,0,1,0.7,17,0.4,17,6,167,34,43,334,23.3,34,418,0.7,11,154.3970588
0,0,0,1,0.7,9,0.4,17,6,167,34,86,667,36.6,67,836,0.7,3.333333333,148.9090909
0,0,0,1,0.7,17,0.4,17,6,167,34,86,334,36.6,34,418,0.7,8.333333333,154.4076923
0,0,0,1,0.7,17,0.4,17,6,167,34,43,334,36.6,34,836,0.7,3.333333333,148.2545455
0,0,0,1,0.7,17,0.4,17,6,167,34,43,334,36.6,34,418,0.7,8.333333333,153.6807692
0,0,0,1,0.7,17,0.4,17,6,167,34,86,334,23.3,34,836,0.7,4,150.5461538
0,0,0,1,0.7,17,0.4,17,6,167,-33,86,667,23.3,67,836,0.7,4.666666667,152.1733333
0,0,0,1,0.7,17,0.4,17,6,167,-33,43,667,36.6,67,418,0.7,9,154.7964286
0,0,0,1,0.7,17,0.4,17,6,167,-33,43,667,36.6,67,836,0.7,3.666666667,151.0583333
0,0,0,1,0.7,17,0.4,17,6,167,-33,86,667,36.6,67,418,0.7,9,154.1035714
0,0,0,1,0.7,17,0.4,17,6,167,-33,86,334,36.6,67,836,0.7,3.666666667,150.6166667
0,0,0,1,0.7,17,0.4,17,6,167,-33,43,667,23.3,67,418,0.7,12.33333333,156.1868421
0,0,0,1,0.7,17,0.4,17,6,167,-33,43,667,23.3,67,836,0.7,4.333333333,151.9214286
0,0,0,1,0.7,17,0.4,17,6,167,-33,86,667,23.3,67,418,0.7,12.33333333,156.1473684
0,0,0,1,0.7,17,0.4,17,6,167,-33,86,334,23.3,67,836,0.7,4.666666667,151.9
0,0,0,1,0.7,17,0.4,17,6,167,-33,43,334,36.6,67,418,0.7,9,154.3035714
0,0,0,1,0.7,17,0.4,17,6,167,-33,43,334,36.6,67,836,0.7,3.666666667,151.1
0,0,0,1,0.7,17,0.4,17,6,167,-33,86,334,36.6,67,418,0.7,9,153.7464286
0,0,0,1,0.7,17,0.4,17,6,167,-33,86,667,36.6,34,836,0.7,4,150.8461538
0,0,0,1,0.7,17,0.4,17,6,167,-33,43,334,23.3,67,418,0.7,12,155.8135135
0,0,0,1,0.7,17,0.4,17,6,167,-33,43,334,23.3,67,836,0.7,4.666666667,152.0066667
0,0,0,1,0.7,17,0.4,17,6,167,-33,86,334,23.3,67,418,0.7,12,155.3810811
0,0,0,1,0.7,9,0.4,17,6,167,34,43,667,36.6,34,418,0.7,8,153.824
0,0,0,1,0.7,9,0.4,17,6,167,34,86,667,23.3,34,836,0.7,4,150.7307692
0,0,0,1,0.7,9,0.4,17,6,167,34,86,667,36.6,34,418,0.7,8,153.124
0,0,0,1,0.7,9,0.4,17,6,167,34,43,667,36.6,34,836,0.7,3.333333333,149.6272727
0,0,0,1,0.7,9,0.4,17,6,167,34,43,667,23.3,34,418,0.7,11,155.7058824
0,0,0,1,0.7,9,0.4,17,6,167,34,86,334,36.6,34,836,0.7,3.333333333,148.4181818
0,0,0,1,0.7,9,0.4,17,6,167,34,86,667,23.3,34,418,0.7,11,155.3794118
0,0,0,1,0.7,9,0.4,17,6,167,34,43,667,23.3,34,836,0.7,3.666666667,150.8
0,0,0,1,0.7,9,0.4,17,6,167,34,43,334,36.6,34,418,0.7,8,154.496
0,0,0,1,0.7,9,0.4,17,6,167,34,86,334,23.3,34,836,0.7,4,150.6538462
0,0,0,1,0.7,9,0.4,17,6,167,34,86,334,36.6,34,418,0.7,8,153.388
0,0,0,1,0.7,9,0.4,17,6,167,34,43,334,36.6,34,836,0.7,3,148.89
0,0,0,1,0.7,9,0.4,17,6,167,34,43,334,23.3,34,418,0.7,11,155.6382353
0,0,0,1,0.7,17,0.4,17,6,167,-33,86,667,36.6,67,836,0.7,3.666666667,152.125
0,0,0,1,0.7,9,0.4,17,6,167,34,86,334,23.3,34,418,0.7,11,154.8647059
0,0,0,1,0.7,9,0.4,17,6,167,34,43,334,23.3,34,836,0.7,3.666666667,150.35
0,0,0,1,0.7,17,0.4,17,6,167,-33,86,667,36.6,34,418,0.7,9,153.0678571
0,0,0,1,0.7,17,0.4,17,6,167,-33,43,667,36.6,34,836,0.7,3.666666667,148.8416667
0,0,0,1,0.7,17,0.4,17,6,167,-33,43,667,36.6,34,418,0.7,9.333333333,152.3
0,0,0,1,0.7,17,0.4,17,6,167,-33,86,667,23.3,34,836,0.7,4.666666667,150.12
0,0,0,1,0.7,17,0.4,17,6,167,-33,86,667,23.3,34,418,0.7,12.33333333,150.6081081
0,0,0,1,0.7,17,0.4,34,3,167,34,43,334,23.3,67,418,0.7,9,155.275
0,0,0,1,0.7,17,0.4,34,3,167,34,86,667,36.6,34,836,0.7,3,144.48
0,0,0,1,0.7,17,0.4,34,3,167,34,43,334,23.3,67,836,0.7,3.666666667,148.8833333
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,667,36.6,34,418,0.7,7.666666667,146.4875
0,0,0,1,0.7,9,0.4,34,3,167,34,86,334,23.3,67,418,0.7,8.666666667,155.9
0,0,0,1,0.7,9,0.4,34,3,167,34,43,334,23.3,67,836,0.7,3.333333333,151.1909091
0,0,0,1,0.7,9,0.4,34,3,167,34,43,334,23.3,67,418,0.7,8.666666667,155.9
0,0,0,1,0.7,9,0.4,34,3,167,34,86,667,36.6,34,836,0.7,3,145.34
0,0,0,1,0.7,9,0.4,34,3,167,34,86,334,36.6,67,418,0.7,7.333333333,150.9043478
0,0,0,1,0.7,9,0.4,34,3,167,34,43,334,36.6,67,836,0.7,3,146.51
0,0,0,1,0.7,9,0.4,34,3,167,34,43,334,36.6,67,418,0.7,7,150.3954545
0,0,0,1,0.7,9,0.4,34,3,167,34,86,334,23.3,67,836,0.7,3.666666667,149.1416667
0,0,0,1,0.7,9,0.4,34,3,167,34,86,667,23.3,67,418,0.7,9,154.8714286
0,0,0,1,0.7,9,0.4,34,3,167,34,43,667,23.3,67,836,0.7,3.333333333,149.8090909
0,0,0,1,0.7,9,0.4,34,3,167,34,43,667,23.3,67,418,0.7,8.666666667,155.1444444
0,0,0,1,0.7,9,0.4,34,3,167,34,86,334,36.6,67,836,0.7,3,144.64
0,0,0,1,0.7,9,0.4,34,3,167,34,86,667,36.6,67,418,0.7,7,152.1318182
0,0,0,1,0.7,9,0.4,34,3,167,34,43,667,36.6,67,836,0.7,3,145.05
0,0,0,1,0.7,9,0.4,34,3,167,34,43,667,36.6,67,418,0.7,7,150.8772727
0,0,0,1,0.7,9,0.4,34,3,167,34,86,667,23.3,67,836,0.7,3.333333333,149.8454545
0,0,0,1,0.7,17,0.4,34,3,167,34,43,334,23.3,34,836,0.7,3.333333333,149.5636364
0,0,0,1,0.7,17,0.4,34,3,167,34,86,334,23.3,34,418,0.7,9,155.0653846
0,0,0,1,0.7,9,0.4,34,3,167,34,86,667,36.6,67,836,0.7,3,146.1
0,0,0,1,0.7,17,0.4,34,3,167,34,43,334,23.3,34,418,0.7,9,155.3392857
0,0,0,1,0.7,17,0.4,34,3,167,34,43,334,36.6,34,836,0.7,3,145.34
0,0,0,1,0.7,17,0.4,34,3,167,34,86,334,36.6,34,418,0.7,7,152.4818182
0,0,0,1,0.7,17,0.4,34,3,167,34,86,334,23.3,34,836,0.7,3.666666667,149.9
0,0,0,1,0.7,17,0.4,34,3,167,34,43,334,36.6,34,418,0.7,7,151.9636364
0,0,0,1,0.7,17,0.4,34,3,167,34,43,667,23.3,34,836,0.7,3.333333333,149.7636364
0,0,0,1,0.7,17,0.4,34,3,167,34,86,667,23.3,34,418,0.7,9,155.675
0,0,0,1,0.7,17,0.4,34,3,167,34,86,334,36.6,34,836,0.7,3.333333333,147.525
0,0,0,1,0.7,17,0.4,34,3,167,34,43,667,23.3,34,418,0.7,9,154.7285714
0,0,0,1,0.7,17,0.4,34,3,167,34,43,667,36.6,34,836,0.7,3.333333333,144.7272727
0,0,0,1,0.7,17,0.4,34,3,167,34,86,667,36.6,34,418,0.7,7.333333333,151.4652174
0,0,0,1,0.7,17,0.4,34,3,167,34,86,667,23.3,34,836,0.7,3.666666667,150.475
0,0,0,1,0.7,17,0.4,34,3,167,34,43,667,36.6,34,418,0.7,7.333333333,150.7347826
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,334,36.6,67,418,0.7,7.666666667,153.5708333
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,334,23.3,67,836,0.7,4,152.0307692
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,334,36.6,67,418,0.7,7.666666667,154.5708333
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,334,36.6,67,836,0.7,3.333333333,151.7090909
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,334,23.3,67,418,0.7,9.666666667,155.9833333
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,667,36.6,34,836,0.7,3.333333333,150.9454545
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,334,23.3,67,418,0.7,9.666666667,155.8833333
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,334,23.3,67,836,0.7,4,151.1692308
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,667,36.6,67,418,0.7,7.666666667,153.1833333
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,667,23.3,67,836,0.7,4,152.1153846
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,667,36.6,67,418,0.7,7.666666667,154.0458333
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,667,36.6,67,836,0.7,3.333333333,150.1818182
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,667,23.3,67,418,0.7,9.666666667,155.81
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,334,36.6,67,836,0.7,3.333333333,151.4363636
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,667,23.3,67,418,0.7,9.666666667,156.2433333
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,667,23.3,67,836,0.7,4,152.6461538
0,0,0,1,0.7,9,0.4,34,3,167,34,86,334,23.3,34,836,0.7,3.333333333,150.9636364
0,0,0,1,0.7,9,0.4,34,3,167,34,43,334,36.6,34,418,0.7,7,153.4409091
0,0,0,1,0.7,9,0.4,34,3,167,34,43,334,36.6,34,836,0.7,2.666666667,145.5444444
0,0,0,1,0.7,9,0.4,34,3,167,34,86,334,36.6,34,418,0.7,7,152.3818182
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,667,36.6,67,836,0.7,3.666666667,150.7583333
0,0,0,1,0.7,9,0.4,34,3,167,34,43,334,23.3,34,418,0.7,8.666666667,155.2666667
0,0,0,1,0.7,9,0.4,34,3,167,34,43,334,23.3,34,836,0.7,3.333333333,150.9090909
0,0,0,1,0.7,9,0.4,34,3,167,34,86,334,23.3,34,418,0.7,8.666666667,155.062963
0,0,0,1,0.7,9,0.4,34,3,167,34,86,667,23.3,34,836,0.7,3.333333333,150.0272727
0,0,0,1,0.7,9,0.4,34,3,167,34,43,667,36.6,34,418,0.7,7,151.75
0,0,0,1,0.7,9,0.4,34,3,167,34,43,667,36.6,34,836,0.7,3,144.38
0,0,0,1,0.7,9,0.4,34,3,167,34,86,667,36.6,34,418,0.7,7.333333333,151.526087
0,0,0,1,0.7,9,0.4,34,3,167,34,86,334,36.6,34,836,0.7,3,147.06
0,0,0,1,0.7,9,0.4,34,3,167,34,43,667,23.3,34,418,0.7,8.666666667,155.5111111
0,0,0,1,0.7,9,0.4,34,3,167,34,43,667,23.3,34,836,0.7,3.333333333,152.0545455
0,0,0,1,0.7,9,0.4,34,3,167,34,86,667,23.3,34,418,0.7,9,156.1071429
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,334,36.6,67,418,0.7,7.666666667,153.4416667
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,334,36.6,67,836,0.7,3.333333333,149.0909091
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,334,36.6,67,418,0.7,7.666666667,152.3375
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,334,23.3,67,836,0.7,4,150.5769231
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,334,23.3,67,418,0.7,9.666666667,154.0833333
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,334,23.3,67,836,0.7,3.666666667,148.5833333
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,334,23.3,67,418,0.7,9.666666667,153.2451613
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,667,36.6,34,836,0.7,3.333333333,147.4818182
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,667,36.6,67,418,0.7,7.666666667,153.4875
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,667,36.6,67,836,0.7,3,149.43
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,667,36.6,67,418,0.7,7.666666667,152.3666667
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,667,23.3,67,836,0.7,4,151.5846154
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,667,23.3,67,418,0.7,9.666666667,155.6266667
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,667,23.3,67,836,0.7,3.666666667,152.2833333
0,0,0,1,0.7,9,0.4,34,3,167,-33,43,667,23.3,67,418,0.7,9.666666667,155.4733333
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,334,36.6,67,836,0.7,3.333333333,149.6636364
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,334,36.6,34,836,0.7,3.333333333,150.0090909
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,334,36.6,34,418,0.7,7.666666667,153.7
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,334,23.3,34,836,0.7,4,151.7923077
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,334,36.6,34,418,0.7,7.666666667,153.1958333
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,334,23.3,34,836,0.7,4,151.7923077
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,334,23.3,34,418,0.7,9.666666667,155.72
0,0,0,1,0.7,9,0.4,34,3,167,-33,86,667,36.6,67,836,0.7,3.333333333,150.0454545
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,334,23.3,34,418,0.7,9.666666667,156.16
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,667,36.6,34,836,0.7,3.333333333,150.9090909
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,667,36.6,34,418,0.7,8,154.62
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,667,23.3,34,836,0.7,4,150.8615385
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,667,36.6,34,418,0.7,7.666666667,153.9708333
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,667,23.3,34,836,0.7,4,153.4461538
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,667,23.3,34,418,0.7,10,155.4741935
0,0,0,1,0.7,17,0.4,34,3,167,-33,86,334,36.6,34,836,0.7,3.333333333,151.4636364
0,0,0,1,0.7,17,0.4,34,3,167,-33,43,667,23.3,34,418,0.7,9.666666667,156.23
0,0,0,1,0.7,17,0.4,34,3,167,34,86,334,23.3,67,418,0.7,9,149.4142857
0,0,0,1,0.7,17,0.4,34,3,167,34,43,334,36.6,67,418,0.7,7.333333333,147.4956522
0,0,0,1,0.7,17,0.4,34,3,167,34,86,334,23.3,67,836,0.7,3.666666667,147.0416667
0,0,0,1,0.7,17,0.4,34,3,167,34,86,334,36.6,67,418,0.7,7.666666667,147.9458333
0,0,0,1,0.7,17,0.4,34,3,167,34,43,334,36.6,67,836,0.7,3.333333333,141.7727273
0,0,0,1,0.7,17,0.4,34,3,167,34,43,667,23.3,67,418,0.7,9,154.2607143
0,0,0,1,0.7,17,0.4,34,3,167,34,86,334,36.6,67,836,0.7,3,143.71
0,0,0,1,0.7,17,0.4,34,3,167,34,86,667,23.3,67,418,0.7,9,155.0607143
0,0,0,1,0.7,17,0.4,34,3,167,34,43,667,23.3,67,836,0.7,3.333333333,149.9545455
0,0,0,1,0.7,17,0.4,34,3,167,34,43,667,36.6,67,418,0.7,7.333333333,150.4434783
0,0,0,1,0.7,17,0.4,34,3,167,34,86,667,23.3,67,836,0.7,3.666666667,151.625
0,0,0,1,0.7,17,0.4,34,3,167,34,86,667,36.6,67,418,0.7,7.666666667,150.4458333
0,0,0,1,0.7,17,0.4,34,3,167,34,43,667,36.6,67,836,0.7,3,143.95
0,0,0,1,0.7,17,0.4,34,3,167,34,86,667,36.6,67,836,0.7,3,144.67
0,0,0,1,0.7,9,0.4,34,6,167,-33,43,334,23.3,34,418,0.7,12.33333333,155.1710526
0,0,0,1,0.7,9,0.4,34,6,167,-33,43,334,23.3,34,836,0.7,4.333333333,151.6714286
0,0,0,1,0.7,9,0.4,34,6,167,-33,86,334,23.3,34,418,0.7,12.33333333,155.6421053
0,0,0,1,0.7,9,0.4,34,6,167,-33,86,334,23.3,34,836,0.7,4.333333333,150.9642857
0,0,0,1,0.7,9,0.4,34,6,167,-33,43,334,36.6,34,418,0.7,9.333333333,154.2827586
0,0,0,1,0.7,9,0.4,34,6,167,-33,43,334,36.6,34,836,0.7,3.666666667,149.7583333
0,0,0,1,0.7,9,0.4,34,6,167,-33,86,334,36.6,34,418,0.7,9,154.2321429
0,0,0,1,0.7,9,0.4,34,6,167,-33,86,334,36.6,34,836,0.7,4,150.3692308
0,0,0,1,0.7,9,0.4,34,6,167,-33,43,667,23.3,34,418,0.7,12,156
0,0,0,1,0.7,9,0.4,34,6,167,-33,43,667,23.3,34,836,0.7,4.666666667,150.8866667
0,0,0,1,0.7,9,0.4,34,6,167,-33,86,667,23.3,34,418,0.7,12,155.7162162
0,0,0,1,0.7,9,0.4,34,6,167,-33,86,667,23.3,34,836,0.7,4.666666667,151.8266667
0,0,0,1,0.7,9,0.4,34,6,167,-33,43,667,36.6,34,418,0.7,9.333333333,153.3068966
0,0,0,1,0.7,9,0.4,34,6,167,-33,43,667,36.6,34,836,0.7,3.666666667,151.4416667
0,0,0,1,0.7,9,0.4,34,6,167,-33,86,667,36.6,34,418,0.7,9,154.1321429
0,0,0,1,0.7,9,0.4,34,6,167,34,86,667,36.6,34,836,0.7,3,149
0,0,0,1,0.7,9,0.4,34,6,167,34,43,334,23.3,67,418,0.7,11,155.3705882
0,0,0,1,0.7,9,0.4,34,6,167,34,43,334,23.3,67,836,0.7,3.666666667,150.55
0,0,0,1,0.7,9,0.4,34,6,167,34,86,334,23.3,67,418,0.7,11,155.5264706
0,0,0,1,0.7,9,0.4,34,6,167,34,86,334,23.3,67,836,0.7,4,150.3076923
0,0,0,1,0.7,9,0.4,34,6,167,34,43,334,36.6,67,418,0.7,8,153.124
0,0,0,1,0.7,9,0.4,34,6,167,34,43,334,36.6,67,836,0.7,3,149.31
0,0,0,1,0.7,9,0.4,34,6,167,34,86,667,36.6,34,418,0.7,8.333333333,153.65
0,0,0,1,0.7,9,0.4,34,6,167,34,43,667,36.6,34,836,0.7,3,148.71
0,0,0,1,0.7,9,0.4,34,6,167,34,43,667,36.6,34,418,0.7,8.333333333,153.4115385
0,0,0,1,0.7,9,0.4,34,6,167,34,86,667,23.3,34,836,0.7,4,150.8384615
0,0,0,1,0.7,9,0.4,34,6,167,34,86,667,23.3,34,418,0.7,11,154.7294118
0,0,0,1,0.7,9,0.4,34,6,167,34,43,667,23.3,34,836,0.7,3.666666667,150.3416667
0,0,0,1,0.7,9,0.4,34,6,167,34,43,667,23.3,34,418,0.7,11,155.5617647
0,0,0,1,0.7,9,0.4,34,6,167,34,86,334,36.6,34,836,0.7,3,148.79
0,0,0,1,0.7,9,0.4,34,6,167,34,86,334,36.6,34,418,0.7,8.333333333,153.1
0,0,0,1,0.7,9,0.4,34,6,167,34,43,334,36.6,34,836,0.7,3,148.35
0,0,0,1,0.7,9,0.4,34,6,167,34,43,334,36.6,34,418,0.7,8.333333333,153.1115385
0,0,0,1,0.7,9,0.4,34,6,167,34,86,334,23.3,34,836,0.7,3.666666667,149.8666667
0,0,0,1,0.7,9,0.4,34,6,167,34,86,334,23.3,34,418,0.7,11,154.9735294
0,0,0,1,0.7,9,0.4,34,6,167,34,43,334,23.3,34,836,0.7,4,150.4153846
0,0,0,1,0.7,9,0.4,34,6,167,34,43,334,23.3,34,418,0.7,10.66666667,154.6333333
0,0,0,1,0.7,17,0.4,34,6,167,-33,86,667,36.6,67,836,0.7,3.666666667,150.15
0,0,0,1,0.7,17,0.4,34,6,167,-33,43,667,36.6,67,836,0.7,3.666666667,151.3083333
0,0,0,1,0.7,17,0.4,34,6,167,-33,86,667,36.6,67,418,0.7,9.333333333,153.7758621
0,0,0,1,0.7,17,0.4,34,6,167,-33,86,667,23.3,67,836,0.7,4.666666667,151.86
0,0,0,1,0.7,17,0.4,34,6,167,-33,43,667,36.6,67,418,0.7,9,153.8857143
0,0,0,1,0.7,17,0.4,34,6,167,-33,43,667,23.3,67,836,0.7,4.666666667,151.4
0,0,0,1,0.7,17,0.4,34,6,167,-33,86,667,23.3,67,418,0.7,12,155.6972973
0,0,0,1,0.7,17,0.4,34,6,167,-33,86,334,36.6,67,836,0.7,3.666666667,149.35
0,0,0,1,0.7,17,0.4,34,6,167,-33,43,667,23.3,67,418,0.7,12,154.9837838
0,0,0,1,0.7,17,0.4,34,6,167,-33,43,334,36.6,67,836,0.7,3.666666667,149.3833333
0,0,0,1,0.7,17,0.4,34,6,167,-33,86,334,36.6,67,418,0.7,9.333333333,153.7344828
0,0,0,1,0.7,17,0.4,34,6,167,-33,86,334,23.3,67,836,0.7,4.666666667,150.6
0,0,0,1,0.7,17,0.4,34,6,167,-33,43,334,36.6,67,418,0.7,8.666666667,154.7407407
0,0,0,1,0.7,17,0.4,34,6,167,-33,43,334,23.3,67,836,0.7,4.666666667,151.92
0,0,0,1,0.7,17,0.4,34,6,167,-33,86,334,23.3,67,418,0.7,12.33333333,155.5025641
0,0,0,1,0.7,17,0.4,34,6,167,-33,86,667,36.6,34,836,0.7,4,150.0461538
